,0
1030727852,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1262627643, 'C': 0.0826719896, 'FA': 0.0044518456, 'GA': 0.0068426053, 'Start': 0.7650449094, 'Stub': 0.0147258859}}}}"
1062865771,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0278084908, 'C': 0.0513161443, 'FA': 0.0044340395, 'GA': 0.0114526675, 'Start': 0.500242628, 'Stub': 0.4047460299}}}}"
1094030927,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0210799199, 'C': 0.0355817333, 'FA': 0.0038485434, 'GA': 0.0081299559, 'Start': 0.2996658483, 'Stub': 0.6316939993}}}}"
1109082075,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0727780011, 'C': 0.2601922657, 'FA': 0.0039936748, 'GA': 0.0067096806, 'Start': 0.6241014488, 'Stub': 0.032224929}}}}"
1067839020,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0278177222, 'C': 0.0854247701, 'FA': 0.0042314005, 'GA': 0.0128343194, 'Start': 0.6745443539, 'Stub': 0.195147434}}}}"
1055102528,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0371681849, 'C': 0.1270195182, 'FA': 0.0048319801, 'GA': 0.0154007273, 'Start': 0.3287549656, 'Stub': 0.486824624}}}}"
1082884635,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0346424328, 'C': 0.1062307386, 'FA': 0.0057955576, 'GA': 0.0131611643, 'Start': 0.5455851071, 'Stub': 0.2945849996}}}}"
1029955505,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0270475569, 'C': 0.0807834059, 'FA': 0.0044245895, 'GA': 0.0108151403, 'Start': 0.2950001741, 'Stub': 0.5819291333}}}}"
1081989390,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1241033658, 'C': 0.4331295688, 'FA': 0.0055012235, 'GA': 0.0283165287, 'Start': 0.3981057919, 'Stub': 0.0108435213}}}}"
1058789179,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0403875262, 'C': 0.1725639986, 'FA': 0.0052042187, 'GA': 0.0100044678, 'Start': 0.7033946447, 'Stub': 0.0684451439}}}}"
1105246740,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1403729211, 'C': 0.3861260965, 'FA': 0.0074046783, 'GA': 0.0439906227, 'Start': 0.4085384066, 'Stub': 0.0135672748}}}}"
1082283546,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0228827049, 'C': 0.0456654023, 'FA': 0.004619435, 'GA': 0.0106981611, 'Start': 0.6961193672, 'Stub': 0.2200149295}}}}"
1115146078,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0302138325, 'C': 0.0471477199, 'FA': 0.0035367893, 'GA': 0.0065070739, 'Start': 0.4074275108, 'Stub': 0.5051670735}}}}"
1103644711,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0477080496, 'C': 0.2266717175, 'FA': 0.0047152251, 'GA': 0.0084525562, 'Start': 0.6960392938, 'Stub': 0.0164131579}}}}"
1094981501,"{'articlequality': {'score': {'prediction': 'B', 'probability': {'B': 0.4347344943, 'C': 0.3238720563, 'FA': 0.0080001968, 'GA': 0.0096033554, 'Start': 0.2176320472, 'Stub': 0.00615785}}}}"
1100817341,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1525152834, 'C': 0.429205536, 'FA': 0.0086126582, 'GA': 0.086867372, 'Start': 0.3123513802, 'Stub': 0.0104477703}}}}"
1096062110,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.008167871, 'C': 0.0133718289, 'FA': 0.0017593688, 'GA': 0.0040452936, 'Start': 0.0426714447, 'Stub': 0.929984193}}}}"
1045066415,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.007096936, 'C': 0.0182163261, 'FA': 0.0013990111, 'GA': 0.0033831081, 'Start': 0.0365770909, 'Stub': 0.9333275278}}}}"
1077154633,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0686091186, 'C': 0.2926132929, 'FA': 0.0041980439, 'GA': 0.0101023686, 'Start': 0.5941237556, 'Stub': 0.0303534204}}}}"
1067501606,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.05402001, 'C': 0.1122049564, 'FA': 0.00611968, 'GA': 0.0152462735, 'Start': 0.4865201051, 'Stub': 0.3258889749}}}}"
1094200694,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0064092224, 'C': 0.0111748779, 'FA': 0.001441886, 'GA': 0.0029628032, 'Start': 0.0251072161, 'Stub': 0.9529039944}}}}"
1112728253,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1236832374, 'C': 0.7383360382, 'FA': 0.00522347, 'GA': 0.0454069702, 'Start': 0.081506508, 'Stub': 0.0058437762}}}}"
1085899467,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0287246689, 'C': 0.0923611045, 'FA': 0.0041329991, 'GA': 0.011866737, 'Start': 0.7532709837, 'Stub': 0.1096435067}}}}"
1113314439,"{'articlequality': {'score': {'prediction': 'B', 'probability': {'B': 0.4076336817, 'C': 0.2325007849, 'FA': 0.0997765792, 'GA': 0.2418516526, 'Start': 0.0136969902, 'Stub': 0.0045403114}}}}"
956960749,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0098791798, 'C': 0.0116006794, 'FA': 0.0016171369, 'GA': 0.0029269831, 'Start': 0.05005448, 'Stub': 0.9239215409}}}}"
1091797485,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0512615371, 'C': 0.194469062, 'FA': 0.0048842987, 'GA': 0.0092726127, 'Start': 0.6730087704, 'Stub': 0.067103719}}}}"
1050980468,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0099421962, 'C': 0.0142624042, 'FA': 0.0020759701, 'GA': 0.0044756011, 'Start': 0.1013835891, 'Stub': 0.8678602393}}}}"
1053936172,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0074964126, 'C': 0.0165689695, 'FA': 0.0016105224, 'GA': 0.0037059225, 'Start': 0.061457799, 'Stub': 0.909160374}}}}"
1095623946,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0444207463, 'C': 0.0981201766, 'FA': 0.0050358373, 'GA': 0.0129850294, 'Start': 0.7095086262, 'Stub': 0.1299295841}}}}"
1101462823,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0396373534, 'C': 0.1105800833, 'FA': 0.0048219188, 'GA': 0.0082494599, 'Start': 0.7153375775, 'Stub': 0.1213736072}}}}"
1074290663,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0145664754, 'C': 0.0252717851, 'FA': 0.0027696071, 'GA': 0.0057381906, 'Start': 0.3534050815, 'Stub': 0.5982488603}}}}"
1113578009,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2344586408, 'C': 0.418242273, 'FA': 0.0083901642, 'GA': 0.0589822086, 'Start': 0.2655608882, 'Stub': 0.0143658252}}}}"
1042139227,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0756983389, 'C': 0.1540627502, 'FA': 0.0058131036, 'GA': 0.0193369382, 'Start': 0.6618427125, 'Stub': 0.0832461567}}}}"
1065685422,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0066675601, 'C': 0.0091060141, 'FA': 0.0013385523, 'GA': 0.0027875725, 'Start': 0.0158284799, 'Stub': 0.9642718211}}}}"
1087847457,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0265616349, 'C': 0.0611398835, 'FA': 0.0040145549, 'GA': 0.0097017809, 'Start': 0.3573129819, 'Stub': 0.541269164}}}}"
1070241018,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0059369974, 'C': 0.0087020316, 'FA': 0.0012409943, 'GA': 0.0028299589, 'Start': 0.0123977802, 'Stub': 0.9688922376}}}}"
968270020,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0152378697, 'C': 0.0256443614, 'FA': 0.0027636395, 'GA': 0.0071541316, 'Start': 0.1453482335, 'Stub': 0.8038517642}}}}"
1052913276,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.08389952, 'C': 0.2581375167, 'FA': 0.0053822532, 'GA': 0.0459921709, 'Start': 0.543658696, 'Stub': 0.0629298432}}}}"
1097749207,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0715096949, 'C': 0.2198634968, 'FA': 0.0062068698, 'GA': 0.0373655262, 'Start': 0.5962346064, 'Stub': 0.0688198059}}}}"
1080777311,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0124404188, 'C': 0.0228175486, 'FA': 0.0023148723, 'GA': 0.0053973635, 'Start': 0.115076758, 'Stub': 0.8419530388}}}}"
1084108657,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1382626769, 'C': 0.5136675491, 'FA': 0.0040018993, 'GA': 0.0071488983, 'Start': 0.3286550296, 'Stub': 0.0082639469}}}}"
1111075237,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0474228734, 'C': 0.1699222851, 'FA': 0.0057850567, 'GA': 0.0163406399, 'Start': 0.6008516778, 'Stub': 0.1596774671}}}}"
1036478390,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0063445871, 'C': 0.0097949927, 'FA': 0.0013212731, 'GA': 0.0027721976, 'Start': 0.0205030497, 'Stub': 0.9592638999}}}}"
964464657,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0061192363, 'C': 0.0094312527, 'FA': 0.0014120639, 'GA': 0.0027715029, 'Start': 0.0168140298, 'Stub': 0.9634519144}}}}"
1109319228,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.2069145298, 'C': 0.2565073229, 'FA': 0.0129801945, 'GA': 0.4941159905, 'Start': 0.0250154925, 'Stub': 0.0044664698}}}}"
1063720601,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1508836991, 'C': 0.3821257256, 'FA': 0.008236759, 'GA': 0.0262567632, 'Start': 0.3974764826, 'Stub': 0.0350205705}}}}"
1105968423,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0468527769, 'C': 0.1776126561, 'FA': 0.0049549155, 'GA': 0.0108580781, 'Start': 0.6661095569, 'Stub': 0.0936120165}}}}"
1073118078,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1931220344, 'C': 0.376811123, 'FA': 0.0099998319, 'GA': 0.0739653673, 'Start': 0.330518709, 'Stub': 0.0155829344}}}}"
1111778584,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0471178718, 'C': 0.1047228693, 'FA': 0.0046725194, 'GA': 0.0139350513, 'Start': 0.5925568642, 'Stub': 0.236994824}}}}"
1108940186,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0718833732, 'C': 0.1722320389, 'FA': 0.0044805439, 'GA': 0.0075226334, 'Start': 0.724267445, 'Stub': 0.0196139657}}}}"
1064354803,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1459007103, 'C': 0.3656997609, 'FA': 0.0076613216, 'GA': 0.2032085741, 'Start': 0.2694408153, 'Stub': 0.0080888177}}}}"
1072977583,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0613305993, 'C': 0.1409287114, 'FA': 0.0064238628, 'GA': 0.0227042434, 'Start': 0.6795271145, 'Stub': 0.0890854687}}}}"
1088361138,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1159590567, 'C': 0.422095548, 'FA': 0.0063029799, 'GA': 0.0316025193, 'Start': 0.4145481503, 'Stub': 0.0094917459}}}}"
1073118482,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0294563206, 'C': 0.0858491883, 'FA': 0.0043004678, 'GA': 0.011726125, 'Start': 0.3171794949, 'Stub': 0.5514884034}}}}"
1087056648,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0914936901, 'C': 0.0431036625, 'FA': 0.0039849689, 'GA': 0.0063957793, 'Start': 0.7900040564, 'Stub': 0.0650178427}}}}"
1087057198,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1559578765, 'C': 0.4506978717, 'FA': 0.0091856824, 'GA': 0.1955931785, 'Start': 0.1787483252, 'Stub': 0.0098170657}}}}"
1061283173,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.2168713945, 'C': 0.2145824368, 'FA': 0.0358323644, 'GA': 0.4938552857, 'Start': 0.0328399071, 'Stub': 0.0060186115}}}}"
1039272113,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0154245352, 'C': 0.0303776677, 'FA': 0.002378453, 'GA': 0.0061482855, 'Start': 0.1332112263, 'Stub': 0.8124598322}}}}"
1105597024,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0447030387, 'C': 0.1696907246, 'FA': 0.0052340618, 'GA': 0.0092938873, 'Start': 0.6677559559, 'Stub': 0.1033223318}}}}"
1096513590,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2427848839, 'C': 0.4962375666, 'FA': 0.0063262095, 'GA': 0.0138939627, 'Start': 0.2330211115, 'Stub': 0.0077362657}}}}"
1038023615,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0340563227, 'C': 0.0930098385, 'FA': 0.0051690467, 'GA': 0.0195549127, 'Start': 0.5901769292, 'Stub': 0.2580329502}}}}"
984131584,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0117841036, 'C': 0.0262031315, 'FA': 0.0021743219, 'GA': 0.0052640376, 'Start': 0.1051513595, 'Stub': 0.8494230459}}}}"
1091685823,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1072690405, 'C': 0.290941266, 'FA': 0.0052481851, 'GA': 0.0102947946, 'Start': 0.5596187738, 'Stub': 0.02662794}}}}"
1111654182,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0923472863, 'C': 0.2543827638, 'FA': 0.0064635571, 'GA': 0.0572125961, 'Start': 0.5520629181, 'Stub': 0.0375308785}}}}"
977644647,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.045963559, 'C': 0.1683609862, 'FA': 0.005162327, 'GA': 0.0096759971, 'Start': 0.7128735523, 'Stub': 0.0579635784}}}}"
1060133433,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0953962976, 'C': 0.2470656985, 'FA': 0.0056439334, 'GA': 0.0412655642, 'Start': 0.5724143209, 'Stub': 0.0382141854}}}}"
1076941438,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1245733793, 'C': 0.2987989131, 'FA': 0.0069563755, 'GA': 0.0636423561, 'Start': 0.4810971385, 'Stub': 0.0249318376}}}}"
1098512604,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2303452623, 'C': 0.6763041657, 'FA': 0.0056596831, 'GA': 0.0094820515, 'Start': 0.0749528246, 'Stub': 0.0032560128}}}}"
1114885327,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1017051268, 'C': 0.3334667444, 'FA': 0.0082887924, 'GA': 0.0602275194, 'Start': 0.4665222961, 'Stub': 0.0297895208}}}}"
1002561151,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0208559349, 'C': 0.0512485705, 'FA': 0.0033174644, 'GA': 0.0071414826, 'Start': 0.3888011808, 'Stub': 0.5286353668}}}}"
1072451612,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0405782943, 'C': 0.1233686672, 'FA': 0.0073750155, 'GA': 0.0148451577, 'Start': 0.5109607923, 'Stub': 0.3028720731}}}}"
1082617471,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0121070937, 'C': 0.0197388617, 'FA': 0.0023618802, 'GA': 0.0055485958, 'Start': 0.1157648437, 'Stub': 0.8444787249}}}}"
1104226275,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0551287937, 'C': 0.0967201078, 'FA': 0.0050805845, 'GA': 0.017730176, 'Start': 0.7367306861, 'Stub': 0.088609652}}}}"
1105191855,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0674236873, 'C': 0.2062619353, 'FA': 0.0060306226, 'GA': 0.0230431129, 'Start': 0.6431483433, 'Stub': 0.0540922986}}}}"
1015106908,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2836295339, 'C': 0.367218037, 'FA': 0.0070713772, 'GA': 0.2732503067, 'Start': 0.0600785355, 'Stub': 0.0087522097}}}}"
1077993801,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0153446117, 'C': 0.0331537339, 'FA': 0.0029330058, 'GA': 0.0066645906, 'Start': 0.3533569634, 'Stub': 0.5885470946}}}}"
1084871731,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0209922246, 'C': 0.0512223928, 'FA': 0.0038282612, 'GA': 0.0066150182, 'Start': 0.5220361255, 'Stub': 0.3953059777}}}}"
1026960528,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0158791906, 'C': 0.0244152754, 'FA': 0.0028070428, 'GA': 0.0054478515, 'Start': 0.3306829329, 'Stub': 0.6207677069}}}}"
1047930532,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0091551102, 'C': 0.0121522103, 'FA': 0.0016941883, 'GA': 0.0030230521, 'Start': 0.0621970356, 'Stub': 0.9117784035}}}}"
1111480619,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1654403369, 'C': 0.6798993402, 'FA': 0.0058243033, 'GA': 0.0136714398, 'Start': 0.1275303249, 'Stub': 0.0076342549}}}}"
1052265659,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.020032181, 'C': 0.0447790023, 'FA': 0.0028742786, 'GA': 0.0090322331, 'Start': 0.2673999227, 'Stub': 0.6558823824}}}}"
1009406646,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0067913903, 'C': 0.0081039462, 'FA': 0.001178429, 'GA': 0.0023893662, 'Start': 0.0158090462, 'Stub': 0.965727822}}}}"
1093324671,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.063702795, 'C': 0.241590634, 'FA': 0.0042105382, 'GA': 0.0192190989, 'Start': 0.6457263199, 'Stub': 0.0255506141}}}}"
1060501973,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0474200477, 'C': 0.1030418615, 'FA': 0.0042477441, 'GA': 0.0099683781, 'Start': 0.3222303785, 'Stub': 0.5130915901}}}}"
1109551794,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0861958739, 'C': 0.209786094, 'FA': 0.0054869634, 'GA': 0.0266804158, 'Start': 0.6202003552, 'Stub': 0.0516502978}}}}"
1078215877,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0815001342, 'C': 0.2085918756, 'FA': 0.0056779234, 'GA': 0.0331518465, 'Start': 0.6436235143, 'Stub': 0.0274547061}}}}"
1102403611,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1954680761, 'C': 0.3898471679, 'FA': 0.0064085849, 'GA': 0.0332929877, 'Start': 0.3660767365, 'Stub': 0.0089064469}}}}"
1106167914,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1833413033, 'C': 0.3623680446, 'FA': 0.0099884851, 'GA': 0.0478008748, 'Start': 0.3666944539, 'Stub': 0.0298068383}}}}"
1111670930,"{'articlequality': {'score': {'prediction': 'FA', 'probability': {'B': 0.0938910618, 'C': 0.0525984017, 'FA': 0.4248885699, 'GA': 0.4104340513, 'Start': 0.014106686, 'Stub': 0.0040812294}}}}"
1060504380,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.009462574, 'C': 0.0273179757, 'FA': 0.0019303202, 'GA': 0.0047781129, 'Start': 0.0651213038, 'Stub': 0.8913897134}}}}"
1092220542,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.006814657, 'C': 0.0102029193, 'FA': 0.0013988947, 'GA': 0.0032678221, 'Start': 0.0259794911, 'Stub': 0.9523362159}}}}"
1101086758,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0211152963, 'C': 0.0587303941, 'FA': 0.0034462605, 'GA': 0.006342674, 'Start': 0.3661711487, 'Stub': 0.5441942264}}}}"
1060541259,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0124000495, 'C': 0.0196846824, 'FA': 0.0020851157, 'GA': 0.0039993392, 'Start': 0.0528217155, 'Stub': 0.9090090977}}}}"
1113191068,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.149765008, 'C': 0.5013740862, 'FA': 0.005275038, 'GA': 0.0115908806, 'Start': 0.3248132981, 'Stub': 0.0071816891}}}}"
1096679892,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2004867531, 'C': 0.4836935842, 'FA': 0.010571485, 'GA': 0.1185230331, 'Start': 0.1733683327, 'Stub': 0.013356812}}}}"
1080640494,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0254391857, 'C': 0.0622709182, 'FA': 0.0041431604, 'GA': 0.0094900214, 'Start': 0.2854797585, 'Stub': 0.6131769558}}}}"
1106065582,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0071664532, 'C': 0.0109061275, 'FA': 0.0013748226, 'GA': 0.0028944557, 'Start': 0.035480557, 'Stub': 0.9421775839}}}}"
1102589358,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1869435741, 'C': 0.1041826249, 'FA': 0.1595014717, 'GA': 0.5136300428, 'Start': 0.0301950242, 'Stub': 0.0055472623}}}}"
1095758525,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0070516548, 'C': 0.0125122936, 'FA': 0.001597579, 'GA': 0.0034367916, 'Start': 0.0472583205, 'Stub': 0.9281433606}}}}"
1068782309,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0119758426, 'C': 0.0117238588, 'FA': 0.0018414887, 'GA': 0.003342397, 'Start': 0.1448348023, 'Stub': 0.8262816105}}}}"
1099607334,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0442193071, 'C': 0.0937271536, 'FA': 0.0054111187, 'GA': 0.0193729797, 'Start': 0.5655551386, 'Stub': 0.2717143023}}}}"
1095667704,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2540667698, 'C': 0.4758664301, 'FA': 0.0062748124, 'GA': 0.1455948109, 'Start': 0.1101055416, 'Stub': 0.0080916352}}}}"
1062551798,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0090209701, 'C': 0.0165354946, 'FA': 0.0019743795, 'GA': 0.0041674703, 'Start': 0.0531264172, 'Stub': 0.9151752683}}}}"
1059113335,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0109532593, 'C': 0.0159813036, 'FA': 0.0023272344, 'GA': 0.0045920797, 'Start': 0.125969049, 'Stub': 0.8401770739}}}}"
1090785915,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0116637707, 'C': 0.0214066279, 'FA': 0.0019108289, 'GA': 0.0050343016, 'Start': 0.1975880866, 'Stub': 0.7623963844}}}}"
1090880662,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1686878882, 'C': 0.432043226, 'FA': 0.0058017599, 'GA': 0.010146107, 'Start': 0.3748384862, 'Stub': 0.0084825327}}}}"
1110845841,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2532080758, 'C': 0.3831138144, 'FA': 0.2677408467, 'GA': 0.0751240289, 'Start': 0.016859735, 'Stub': 0.0039534992}}}}"
1092931690,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.081666991, 'C': 0.222396234, 'FA': 0.0102098711, 'GA': 0.0442351204, 'Start': 0.554232805, 'Stub': 0.0872589785}}}}"
1106276053,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1292092645, 'C': 0.6019103932, 'FA': 0.007444894, 'GA': 0.1828792233, 'Start': 0.0722426387, 'Stub': 0.0063135863}}}}"
1112164477,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0077887994, 'C': 0.0107022505, 'FA': 0.0015477253, 'GA': 0.0031929021, 'Start': 0.0274488511, 'Stub': 0.9493194715}}}}"
1052740212,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0225189882, 'C': 0.0207193468, 'FA': 0.0038970453, 'GA': 0.0059521953, 'Start': 0.4545216552, 'Stub': 0.4923907691}}}}"
1109042647,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1477043351, 'C': 0.5796242487, 'FA': 0.006493614, 'GA': 0.080312541, 'Start': 0.1788830215, 'Stub': 0.0069822397}}}}"
1106865567,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.086801849, 'C': 0.1340407408, 'FA': 0.0052015855, 'GA': 0.0090906594, 'Start': 0.7055752241, 'Stub': 0.0592899411}}}}"
1076174326,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.01142682, 'C': 0.0174794799, 'FA': 0.0018780297, 'GA': 0.0036994176, 'Start': 0.0851868509, 'Stub': 0.8803294019}}}}"
1092749754,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0667329586, 'C': 0.165433792, 'FA': 0.0066953312, 'GA': 0.0299010905, 'Start': 0.5041682094, 'Stub': 0.2270686185}}}}"
1047584380,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0169681934, 'C': 0.0301851987, 'FA': 0.0028801171, 'GA': 0.0049560546, 'Start': 0.2241720215, 'Stub': 0.7208384147}}}}"
1032718670,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0300175182, 'C': 0.060785585, 'FA': 0.0047365438, 'GA': 0.0163892888, 'Start': 0.4552872396, 'Stub': 0.4327838245}}}}"
1111908414,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0377036091, 'C': 0.1157334831, 'FA': 0.0047148279, 'GA': 0.0209082904, 'Start': 0.6163193809, 'Stub': 0.2046204086}}}}"
1023030987,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0279465981, 'C': 0.0268713554, 'FA': 0.0040245535, 'GA': 0.0060071528, 'Start': 0.7642756747, 'Stub': 0.1708746654}}}}"
1074946503,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0596754732, 'C': 0.3428718399, 'FA': 0.0037671188, 'GA': 0.0081777365, 'Start': 0.5789475106, 'Stub': 0.0065603209}}}}"
1113565390,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0389770758, 'C': 0.1267835983, 'FA': 0.0050678598, 'GA': 0.0110801416, 'Start': 0.4985081657, 'Stub': 0.3195831588}}}}"
1077665112,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0099315173, 'C': 0.0191484742, 'FA': 0.0020608557, 'GA': 0.0047155737, 'Start': 0.0916288745, 'Stub': 0.8725147046}}}}"
